DateTime,Junction,Vehicles,ID,Speed,Hour,Weekday,Congestion
2016-04-12 10:00:00,2,14,20160412102,66,10,1,Smooth
2016-04-12 11:00:00,2,13,20160412112,67,11,1,Smooth
2016-04-12 12:00:00,2,18,20160412122,62,12,1,Smooth
2016-04-12 13:00:00,2,14,20160412132,66,13,1,Smooth
2016-04-12 14:00:00,2,15,20160412142,65,14,1,Smooth
2016-04-12 15:00:00,2,18,20160412152,62,15,1,Smooth
2016-04-12 16:00:00,2,14,20160412162,66,16,1,Smooth
2016-04-12 17:00:00,2,17,20160412172,63,17,1,Smooth
2016-04-12 18:00:00,2,15,20160412182,65,18,1,Smooth
2016-04-12 19:00:00,2,16,20160412192,64,19,1,Smooth
2016-04-12 20:00:00,2,17,20160412202,63,20,1,Smooth
2016-04-12 21:00:00,2,18,20160412212,62,21,1,Smooth
2016-04-12 22:00:00,2,16,20160412222,64,22,1,Smooth
2016-04-12 23:00:00,2,17,20160412232,63,23,1,Smooth
2016-04-13 00:00:00,2,16,20160413002,64,0,2,Smooth
2016-04-13 01:00:00,2,14,20160413012,66,1,2,Smooth
2016-04-13 02:00:00,2,13,20160413022,67,2,2,Smooth
2016-04-13 03:00:00,2,11,20160413032,69,3,2,Smooth
2016-04-13 04:00:00,2,10,20160413042,70,4,2,Smooth
2016-04-13 05:00:00,2,8,20160413052,72,5,2,Smooth
2016-04-13 06:00:00,2,8,20160413062,72,6,2,Smooth
2016-04-13 07:00:00,2,7,20160413072,73,7,2,Smooth
2016-04-13 08:00:00,2,10,20160413082,70,8,2,Smooth
2016-04-13 09:00:00,2,11,20160413092,69,9,2,Smooth
2016-04-13 10:00:00,2,12,20160413102,68,10,2,Smooth
2016-04-13 11:00:00,2,15,20160413112,65,11,2,Smooth
2016-04-13 12:00:00,2,16,20160413122,64,12,2,Smooth
2016-04-13 13:00:00,2,17,20160413132,63,13,2,Smooth
2016-04-13 14:00:00,2,14,20160413142,66,14,2,Smooth
2016-04-13 15:00:00,2,14,20160413152,66,15,2,Smooth
2016-04-13 16:00:00,2,16,20160413162,64,16,2,Smooth
2016-04-13 17:00:00,2,15,20160413172,65,17,2,Smooth
2016-04-13 18:00:00,2,13,20160413182,67,18,2,Smooth
2016-04-13 19:00:00,2,16,20160413192,64,19,2,Smooth
2016-04-13 20:00:00,2,15,20160413202,65,20,2,Smooth
2016-04-13 21:00:00,2,18,20160413212,62,21,2,Smooth
2016-04-13 22:00:00,2,15,20160413222,65,22,2,Smooth
2016-04-13 23:00:00,2,16,20160413232,64,23,2,Smooth
2016-04-14 00:00:00,2,13,20160414002,67,0,3,Smooth
2016-04-14 01:00:00,2,12,20160414012,68,1,3,Smooth
2016-04-14 02:00:00,2,10,20160414022,70,2,3,Smooth
2016-04-14 03:00:00,2,7,20160414032,73,3,3,Smooth
2016-04-14 04:00:00,2,11,20160414042,69,4,3,Smooth
2016-04-14 05:00:00,2,8,20160414052,72,5,3,Smooth
2016-04-14 06:00:00,2,8,20160414062,72,6,3,Smooth
2016-04-14 07:00:00,2,11,20160414072,69,7,3,Smooth
2016-04-14 08:00:00,2,12,20160414082,68,8,3,Smooth
2016-04-14 09:00:00,2,12,20160414092,68,9,3,Smooth
2016-04-14 10:00:00,2,12,20160414102,68,10,3,Smooth
2016-04-14 11:00:00,2,14,20160414112,66,11,3,Smooth
2016-04-14 12:00:00,2,17,20160414122,63,12,3,Smooth
2016-04-14 13:00:00,2,12,20160414132,68,13,3,Smooth
2016-04-14 14:00:00,2,12,20160414142,68,14,3,Smooth
2016-04-14 15:00:00,2,13,20160414152,67,15,3,Smooth
2016-04-14 16:00:00,2,14,20160414162,66,16,3,Smooth
2016-04-14 17:00:00,2,14,20160414172,66,17,3,Smooth
2016-04-14 18:00:00,2,13,20160414182,67,18,3,Smooth
2016-04-14 19:00:00,2,12,20160414192,68,19,3,Smooth
2016-04-14 20:00:00,2,14,20160414202,66,20,3,Smooth
2016-04-14 21:00:00,2,11,20160414212,69,21,3,Smooth
2016-04-14 22:00:00,2,12,20160414222,68,22,3,Smooth
2016-04-14 23:00:00,2,12,20160414232,68,23,3,Smooth
2016-04-15 00:00:00,2,15,20160415002,65,0,4,Smooth
2016-04-15 01:00:00,2,14,20160415012,66,1,4,Smooth
2016-04-15 02:00:00,2,12,20160415022,68,2,4,Smooth
2016-04-15 03:00:00,2,11,20160415032,69,3,4,Smooth
2016-04-15 04:00:00,2,10,20160415042,70,4,4,Smooth
2016-04-15 05:00:00,2,9,20160415052,71,5,4,Smooth
2016-04-15 06:00:00,2,7,20160415062,73,6,4,Smooth
2016-04-15 07:00:00,2,12,20160415072,68,7,4,Smooth
2016-04-15 08:00:00,2,11,20160415082,69,8,4,Smooth
2016-04-15 09:00:00,2,11,20160415092,69,9,4,Smooth
2016-04-15 10:00:00,2,9,20160415102,71,10,4,Smooth
2016-04-15 11:00:00,2,10,20160415112,70,11,4,Smooth
2016-04-15 12:00:00,2,10,20160415122,70,12,4,Smooth
2016-04-15 13:00:00,2,15,20160415132,65,13,4,Smooth
2016-04-15 14:00:00,2,15,20160415142,65,14,4,Smooth
2016-04-15 15:00:00,2,16,20160415152,64,15,4,Smooth
2016-04-15 16:00:00,2,12,20160415162,68,16,4,Smooth
2016-04-15 17:00:00,2,15,20160415172,65,17,4,Smooth
2016-04-15 18:00:00,2,13,20160415182,67,18,4,Smooth
2016-04-15 19:00:00,2,14,20160415192,66,19,4,Smooth
2016-04-15 20:00:00,2,14,20160415202,66,20,4,Smooth
2016-04-15 21:00:00,2,16,20160415212,64,21,4,Smooth
2016-04-15 22:00:00,2,14,20160415222,66,22,4,Smooth
2016-04-15 23:00:00,2,15,20160415232,65,23,4,Smooth
2016-04-16 00:00:00,2,10,20160416002,70,0,5,Heavy
2016-04-16 01:00:00,2,10,20160416012,70,1,5,Heavy
2016-04-16 02:00:00,2,12,20160416022,68,2,5,Heavy
2016-04-16 03:00:00,2,10,20160416032,70,3,5,Heavy
2016-04-16 04:00:00,2,6,20160416042,74,4,5,Heavy
2016-04-16 05:00:00,2,6,20160416052,74,5,5,Heavy
2016-04-16 06:00:00,2,5,20160416062,75,6,5,Heavy
2016-04-16 07:00:00,2,6,20160416072,74,7,5,Heavy
2016-04-16 08:00:00,2,4,20160416082,76,8,5,Smooth
2016-04-16 09:00:00,2,6,20160416092,74,9,5,Smooth
2016-04-16 10:00:00,2,7,20160416102,73,10,5,Smooth
2016-04-16 11:00:00,2,10,20160416112,70,11,5,Smooth
2016-04-16 12:00:00,2,7,20160416122,73,12,5,Smooth
2016-04-16 13:00:00,2,8,20160416132,72,13,5,Smooth
2016-04-16 14:00:00,2,10,20160416142,70,14,5,Smooth
2016-04-16 15:00:00,2,9,20160416152,71,15,5,Smooth
2016-04-16 16:00:00,2,9,20160416162,71,16,5,Smooth
2016-04-16 17:00:00,2,6,20160416172,74,17,5,Smooth
2016-04-16 18:00:00,2,6,20160416182,74,18,5,Smooth
2016-04-16 19:00:00,2,11,20160416192,69,19,5,Smooth
2016-04-16 20:00:00,2,9,20160416202,71,20,5,Smooth
2016-04-16 21:00:00,2,9,20160416212,71,21,5,Smooth
2016-04-16 22:00:00,2,11,20160416222,69,22,5,Smooth
2016-04-16 23:00:00,2,11,20160416232,69,23,5,Smooth
2016-04-17 00:00:00,2,8,20160417002,72,0,6,Heavy
2016-04-17 01:00:00,2,9,20160417012,71,1,6,Heavy
2016-04-17 02:00:00,2,6,20160417022,74,2,6,Heavy
2016-04-17 03:00:00,2,8,20160417032,72,3,6,Heavy
2016-04-17 04:00:00,2,4,20160417042,76,4,6,Heavy
2016-04-17 05:00:00,2,6,20160417052,74,5,6,Heavy
2016-04-17 06:00:00,2,4,20160417062,76,6,6,Heavy
2016-04-17 07:00:00,2,5,20160417072,75,7,6,Heavy
2016-04-17 08:00:00,2,9,20160417082,71,8,6,Smooth
2016-04-17 09:00:00,2,6,20160417092,74,9,6,Smooth
2016-04-17 10:00:00,2,9,20160417102,71,10,6,Smooth
2016-04-17 11:00:00,2,7,20160417112,73,11,6,Smooth
2016-04-17 12:00:00,2,12,20160417122,68,12,6,Smooth
2016-04-17 13:00:00,2,8,20160417132,72,13,6,Smooth
2016-04-17 14:00:00,2,8,20160417142,72,14,6,Smooth
2016-04-17 15:00:00,2,8,20160417152,72,15,6,Smooth
2016-04-17 16:00:00,2,5,20160417162,75,16,6,Smooth
2016-04-17 17:00:00,2,10,20160417172,70,17,6,Smooth
2016-04-17 18:00:00,2,6,20160417182,74,18,6,Smooth
2016-04-17 19:00:00,2,9,20160417192,71,19,6,Smooth
2016-04-17 20:00:00,2,8,20160417202,72,20,6,Smooth
2016-04-17 21:00:00,2,8,20160417212,72,21,6,Smooth
2016-04-17 22:00:00,2,11,20160417222,69,22,6,Smooth
2016-04-17 23:00:00,2,9,20160417232,71,23,6,Smooth
2016-04-18 00:00:00,2,14,20160418002,66,0,0,Heavy
2016-04-18 01:00:00,2,12,20160418012,68,1,0,Heavy
2016-04-18 02:00:00,2,12,20160418022,68,2,0,Heavy
2016-04-18 03:00:00,2,6,20160418032,74,3,0,Heavy
2016-04-18 04:00:00,2,10,20160418042,70,4,0,Heavy
2016-04-18 05:00:00,2,8,20160418052,72,5,0,Heavy
2016-04-18 06:00:00,2,5,20160418062,75,6,0,Heavy
2016-04-18 07:00:00,2,9,20160418072,71,7,0,Heavy
2016-04-18 08:00:00,2,6,20160418082,74,8,0,Heavy
2016-04-18 09:00:00,2,9,20160418092,71,9,0,Smooth
2016-04-18 10:00:00,2,12,20160418102,68,10,0,Smooth
2016-04-18 11:00:00,2,15,20160418112,65,11,0,Smooth
2016-04-18 12:00:00,2,14,20160418122,66,12,0,Smooth
2016-04-18 13:00:00,2,14,20160418132,66,13,0,Smooth
2016-04-18 14:00:00,2,15,20160418142,65,14,0,Smooth
2016-04-18 15:00:00,2,14,20160418152,66,15,0,Smooth
2016-04-18 16:00:00,2,12,20160418162,68,16,0,Smooth
2016-04-18 17:00:00,2,13,20160418172,67,17,0,Smooth
2016-04-18 18:00:00,2,13,20160418182,67,18,0,Smooth
2016-04-18 19:00:00,2,16,20160418192,64,19,0,Smooth
2016-04-18 20:00:00,2,18,20160418202,62,20,0,Smooth
2016-04-18 21:00:00,2,13,20160418212,67,21,0,Smooth
2016-04-18 22:00:00,2,17,20160418222,63,22,0,Smooth
2016-04-18 23:00:00,2,17,20160418232,63,23,0,Smooth
2016-04-19 00:00:00,2,15,20160419002,65,0,1,Smooth
2016-04-19 01:00:00,2,14,20160419012,66,1,1,Smooth
2016-04-19 02:00:00,2,12,20160419022,68,2,1,Smooth
2016-04-19 03:00:00,2,9,20160419032,71,3,1,Smooth
2016-04-19 04:00:00,2,11,20160419042,69,4,1,Smooth
2016-04-19 05:00:00,2,7,20160419052,73,5,1,Smooth
2016-04-19 06:00:00,2,8,20160419062,72,6,1,Smooth
2016-04-19 07:00:00,2,12,20160419072,68,7,1,Smooth
2016-04-19 08:00:00,2,11,20160419082,69,8,1,Smooth
2016-04-19 09:00:00,2,14,20160419092,66,9,1,Smooth
2016-04-19 10:00:00,2,14,20160419102,66,10,1,Smooth
2016-04-19 11:00:00,2,13,20160419112,67,11,1,Smooth
2016-04-19 12:00:00,2,17,20160419122,63,12,1,Smooth
2016-04-19 13:00:00,2,11,20160419132,69,13,1,Smooth
2016-04-19 14:00:00,2,19,20160419142,61,14,1,Smooth
2016-04-19 15:00:00,2,18,20160419152,62,15,1,Smooth
2016-04-19 16:00:00,2,14,20160419162,66,16,1,Smooth
2016-04-19 17:00:00,2,15,20160419172,65,17,1,Smooth
2016-04-19 18:00:00,2,16,20160419182,64,18,1,Smooth
2016-04-19 19:00:00,2,19,20160419192,61,19,1,Smooth
2016-04-19 20:00:00,2,13,20160419202,67,20,1,Smooth
2016-04-19 21:00:00,2,19,20160419212,61,21,1,Smooth
2016-04-19 22:00:00,2,12,20160419222,68,22,1,Smooth
2016-04-19 23:00:00,2,16,20160419232,64,23,1,Smooth
2016-04-20 00:00:00,2,14,20160420002,66,0,2,Smooth
2016-04-20 01:00:00,2,15,20160420012,65,1,2,Smooth
2016-04-20 02:00:00,2,12,20160420022,68,2,2,Smooth
2016-04-20 03:00:00,2,10,20160420032,70,3,2,Smooth
2016-04-20 04:00:00,2,11,20160420042,69,4,2,Smooth
2016-04-20 05:00:00,2,8,20160420052,72,5,2,Smooth
2016-04-20 06:00:00,2,8,20160420062,72,6,2,Smooth
2016-04-20 07:00:00,2,10,20160420072,70,7,2,Smooth
2016-04-20 08:00:00,2,9,20160420082,71,8,2,Smooth
2016-04-20 09:00:00,2,11,20160420092,69,9,2,Smooth
2016-04-20 10:00:00,2,10,20160420102,70,10,2,Smooth
2016-04-20 11:00:00,2,12,20160420112,68,11,2,Smooth
2016-04-20 12:00:00,2,13,20160420122,67,12,2,Smooth
2016-04-20 13:00:00,2,16,20160420132,64,13,2,Smooth
2016-04-20 14:00:00,2,14,20160420142,66,14,2,Smooth
2016-04-20 15:00:00,2,18,20160420152,62,15,2,Smooth
2016-04-20 16:00:00,2,14,20160420162,66,16,2,Smooth
2016-04-20 17:00:00,2,13,20160420172,67,17,2,Smooth
2016-04-20 18:00:00,2,15,20160420182,65,18,2,Smooth
2016-04-20 19:00:00,2,15,20160420192,65,19,2,Smooth
2016-04-20 20:00:00,2,14,20160420202,66,20,2,Smooth
2016-04-20 21:00:00,2,19,20160420212,61,21,2,Smooth
2016-04-20 22:00:00,2,15,20160420222,65,22,2,Smooth
2016-04-20 23:00:00,2,17,20160420232,63,23,2,Smooth
2016-04-21 00:00:00,2,16,20160421002,64,0,3,Smooth
2016-04-21 01:00:00,2,15,20160421012,65,1,3,Smooth
2016-04-21 02:00:00,2,13,20160421022,67,2,3,Smooth
2016-04-21 03:00:00,2,10,20160421032,70,3,3,Smooth
2016-04-21 04:00:00,2,9,20160421042,71,4,3,Smooth
2016-04-21 05:00:00,2,6,20160421052,74,5,3,Smooth
2016-04-21 06:00:00,2,8,20160421062,72,6,3,Smooth
2016-04-21 07:00:00,2,7,20160421072,73,7,3,Smooth
2016-04-21 08:00:00,2,11,20160421082,69,8,3,Smooth
2016-04-21 09:00:00,2,11,20160421092,69,9,3,Smooth
2016-04-21 10:00:00,2,13,20160421102,67,10,3,Smooth
2016-04-21 11:00:00,2,14,20160421112,66,11,3,Smooth
2016-04-21 12:00:00,2,15,20160421122,65,12,3,Smooth
2016-04-21 13:00:00,2,14,20160421132,66,13,3,Smooth
2016-04-21 14:00:00,2,16,20160421142,64,14,3,Smooth
2016-04-21 15:00:00,2,18,20160421152,62,15,3,Smooth
2016-04-21 16:00:00,2,16,20160421162,64,16,3,Smooth
2016-04-21 17:00:00,2,13,20160421172,67,17,3,Smooth
2016-04-21 18:00:00,2,14,20160421182,66,18,3,Smooth
2016-04-21 19:00:00,2,15,20160421192,65,19,3,Smooth
2016-04-21 20:00:00,2,17,20160421202,63,20,3,Smooth
2016-04-21 21:00:00,2,12,20160421212,68,21,3,Smooth
2016-04-21 22:00:00,2,10,20160421222,70,22,3,Smooth
2016-04-21 23:00:00,2,14,20160421232,66,23,3,Smooth
2016-04-22 00:00:00,2,12,20160422002,68,0,4,Smooth
2016-04-22 01:00:00,2,9,20160422012,71,1,4,Smooth
2016-04-22 02:00:00,2,11,20160422022,69,2,4,Smooth
2016-04-22 03:00:00,2,8,20160422032,72,3,4,Smooth
2016-04-22 04:00:00,2,10,20160422042,70,4,4,Smooth
2016-04-22 05:00:00,2,10,20160422052,70,5,4,Smooth
2016-04-22 06:00:00,2,8,20160422062,72,6,4,Smooth
2016-04-22 07:00:00,2,11,20160422072,69,7,4,Smooth
2016-04-22 08:00:00,2,10,20160422082,70,8,4,Smooth
2016-04-22 09:00:00,2,11,20160422092,69,9,4,Smooth
2016-04-22 10:00:00,2,13,20160422102,67,10,4,Smooth
2016-04-22 11:00:00,2,9,20160422112,71,11,4,Smooth
2016-04-22 12:00:00,2,12,20160422122,68,12,4,Smooth
2016-04-22 13:00:00,2,17,20160422132,63,13,4,Smooth
2016-04-22 14:00:00,2,13,20160422142,67,14,4,Smooth
2016-04-22 15:00:00,2,14,20160422152,66,15,4,Smooth
2016-04-22 16:00:00,2,11,20160422162,69,16,4,Smooth
2016-04-22 17:00:00,2,14,20160422172,66,17,4,Smooth
2016-04-22 18:00:00,2,15,20160422182,65,18,4,Smooth
2016-04-22 19:00:00,2,16,20160422192,64,19,4,Smooth
2016-04-22 20:00:00,2,12,20160422202,68,20,4,Smooth
2016-04-22 21:00:00,2,15,20160422212,65,21,4,Smooth
2016-04-22 22:00:00,2,14,20160422222,66,22,4,Smooth
2016-04-22 23:00:00,2,15,20160422232,65,23,4,Smooth
2016-04-23 00:00:00,2,13,20160423002,67,0,5,Heavy
2016-04-23 01:00:00,2,12,20160423012,68,1,5,Heavy
2016-04-23 02:00:00,2,8,20160423022,72,2,5,Heavy
2016-04-23 03:00:00,2,11,20160423032,69,3,5,Heavy
2016-04-23 04:00:00,2,6,20160423042,74,4,5,Heavy
2016-04-23 05:00:00,2,6,20160423052,74,5,5,Heavy
2016-04-23 06:00:00,2,6,20160423062,74,6,5,Heavy
2016-04-23 07:00:00,2,6,20160423072,74,7,5,Heavy
2016-04-23 08:00:00,2,8,20160423082,72,8,5,Smooth
2016-04-23 09:00:00,2,7,20160423092,73,9,5,Smooth
2016-04-23 10:00:00,2,10,20160423102,70,10,5,Smooth
2016-04-23 11:00:00,2,11,20160423112,69,11,5,Smooth
2016-04-23 12:00:00,2,9,20160423122,71,12,5,Smooth
2016-04-23 13:00:00,2,8,20160423132,72,13,5,Smooth
2016-04-23 14:00:00,2,9,20160423142,71,14,5,Smooth
2016-04-23 15:00:00,2,10,20160423152,70,15,5,Smooth
2016-04-23 16:00:00,2,8,20160423162,72,16,5,Smooth
2016-04-23 17:00:00,2,10,20160423172,70,17,5,Smooth
2016-04-23 18:00:00,2,12,20160423182,68,18,5,Smooth
2016-04-23 19:00:00,2,13,20160423192,67,19,5,Smooth
2016-04-23 20:00:00,2,10,20160423202,70,20,5,Smooth
2016-04-23 21:00:00,2,10,20160423212,70,21,5,Smooth
2016-04-23 22:00:00,2,9,20160423222,71,22,5,Smooth
2016-04-23 23:00:00,2,12,20160423232,68,23,5,Smooth
2016-04-24 00:00:00,2,10,20160424002,70,0,6,Heavy
2016-04-24 01:00:00,2,8,20160424012,72,1,6,Heavy
2016-04-24 02:00:00,2,8,20160424022,72,2,6,Heavy
2016-04-24 03:00:00,2,10,20160424032,70,3,6,Heavy
2016-04-24 04:00:00,2,8,20160424042,72,4,6,Heavy
2016-04-24 05:00:00,2,6,20160424052,74,5,6,Heavy
2016-04-24 06:00:00,2,7,20160424062,73,6,6,Heavy
2016-04-24 07:00:00,2,5,20160424072,75,7,6,Heavy
2016-04-24 08:00:00,2,10,20160424082,70,8,6,Smooth
2016-04-24 09:00:00,2,6,20160424092,74,9,6,Smooth
2016-04-24 10:00:00,2,6,20160424102,74,10,6,Smooth
2016-04-24 11:00:00,2,8,20160424112,72,11,6,Smooth
2016-04-24 12:00:00,2,11,20160424122,69,12,6,Smooth
2016-04-24 13:00:00,2,8,20160424132,72,13,6,Smooth
2016-04-24 14:00:00,2,10,20160424142,70,14,6,Smooth
2016-04-24 15:00:00,2,6,20160424152,74,15,6,Smooth
2016-04-24 16:00:00,2,11,20160424162,69,16,6,Smooth
2016-04-24 17:00:00,2,14,20160424172,66,17,6,Smooth
2016-04-24 18:00:00,2,10,20160424182,70,18,6,Smooth
2016-04-24 19:00:00,2,11,20160424192,69,19,6,Smooth
2016-04-24 20:00:00,2,14,20160424202,66,20,6,Smooth
2016-04-24 21:00:00,2,9,20160424212,71,21,6,Smooth
2016-04-24 22:00:00,2,14,20160424222,66,22,6,Smooth
2016-04-24 23:00:00,2,12,20160424232,68,23,6,Smooth
2016-04-25 00:00:00,2,9,20160425002,71,0,0,Heavy
2016-04-25 01:00:00,2,9,20160425012,71,1,0,Heavy
2016-04-25 02:00:00,2,9,20160425022,71,2,0,Heavy
2016-04-25 03:00:00,2,7,20160425032,73,3,0,Heavy
2016-04-25 04:00:00,2,11,20160425042,69,4,0,Heavy
2016-04-25 05:00:00,2,6,20160425052,74,5,0,Heavy
2016-04-25 06:00:00,2,6,20160425062,74,6,0,Heavy
2016-04-25 07:00:00,2,6,20160425072,74,7,0,Heavy
2016-04-25 08:00:00,2,8,20160425082,72,8,0,Heavy
2016-04-25 09:00:00,2,12,20160425092,68,9,0,Smooth
2016-04-25 10:00:00,2,13,20160425102,67,10,0,Smooth
2016-04-25 11:00:00,2,14,20160425112,66,11,0,Smooth
2016-04-25 12:00:00,2,14,20160425122,66,12,0,Smooth
2016-04-25 13:00:00,2,13,20160425132,67,13,0,Smooth
2016-04-25 14:00:00,2,15,20160425142,65,14,0,Smooth
2016-04-25 15:00:00,2,15,20160425152,65,15,0,Smooth
2016-04-25 16:00:00,2,16,20160425162,64,16,0,Smooth
2016-04-25 17:00:00,2,15,20160425172,65,17,0,Smooth
2016-04-25 18:00:00,2,18,20160425182,62,18,0,Smooth
2016-04-25 19:00:00,2,17,20160425192,63,19,0,Smooth
2016-04-25 20:00:00,2,15,20160425202,65,20,0,Smooth
2016-04-25 21:00:00,2,14,20160425212,66,21,0,Smooth
2016-04-25 22:00:00,2,14,20160425222,66,22,0,Smooth
2016-04-25 23:00:00,2,14,20160425232,66,23,0,Smooth
2016-04-26 00:00:00,2,14,20160426002,66,0,1,Smooth
2016-04-26 01:00:00,2,11,20160426012,69,1,1,Smooth
2016-04-26 02:00:00,2,12,20160426022,68,2,1,Smooth
2016-04-26 03:00:00,2,10,20160426032,70,3,1,Smooth
2016-04-26 04:00:00,2,8,20160426042,72,4,1,Smooth
2016-04-26 05:00:00,2,11,20160426052,69,5,1,Smooth
2016-04-26 06:00:00,2,8,20160426062,72,6,1,Smooth
2016-04-26 07:00:00,2,9,20160426072,71,7,1,Smooth
2016-04-26 08:00:00,2,12,20160426082,68,8,1,Smooth
2016-04-26 09:00:00,2,10,20160426092,70,9,1,Smooth
2016-04-26 10:00:00,2,12,20160426102,68,10,1,Smooth
2016-04-26 11:00:00,2,14,20160426112,66,11,1,Smooth
2016-04-26 12:00:00,2,17,20160426122,63,12,1,Smooth
2016-04-26 13:00:00,2,13,20160426132,67,13,1,Smooth
2016-04-26 14:00:00,2,15,20160426142,65,14,1,Smooth
2016-04-26 15:00:00,2,13,20160426152,67,15,1,Smooth
2016-04-26 16:00:00,2,14,20160426162,66,16,1,Smooth
2016-04-26 17:00:00,2,16,20160426172,64,17,1,Smooth
2016-04-26 18:00:00,2,18,20160426182,62,18,1,Smooth
2016-04-26 19:00:00,2,18,20160426192,62,19,1,Smooth
2016-04-26 20:00:00,2,16,20160426202,64,20,1,Smooth
2016-04-26 21:00:00,2,16,20160426212,64,21,1,Smooth
2016-04-26 22:00:00,2,14,20160426222,66,22,1,Smooth
2016-04-26 23:00:00,2,17,20160426232,63,23,1,Smooth
2016-04-27 00:00:00,2,13,20160427002,67,0,2,Smooth
2016-04-27 01:00:00,2,13,20160427012,67,1,2,Smooth
2016-04-27 02:00:00,2,10,20160427022,70,2,2,Smooth
2016-04-27 03:00:00,2,9,20160427032,71,3,2,Smooth
2016-04-27 04:00:00,2,10,20160427042,70,4,2,Smooth
2016-04-27 05:00:00,2,8,20160427052,72,5,2,Smooth
2016-04-27 06:00:00,2,10,20160427062,70,6,2,Smooth
2016-04-27 07:00:00,2,7,20160427072,73,7,2,Smooth
2016-04-27 08:00:00,2,9,20160427082,71,8,2,Smooth
2016-04-27 09:00:00,2,12,20160427092,68,9,2,Smooth
2016-04-27 10:00:00,2,13,20160427102,67,10,2,Smooth
2016-04-27 11:00:00,2,12,20160427112,68,11,2,Smooth
2016-04-27 12:00:00,2,14,20160427122,66,12,2,Smooth
2016-04-27 13:00:00,2,15,20160427132,65,13,2,Smooth
2016-04-27 14:00:00,2,16,20160427142,64,14,2,Smooth
2016-04-27 15:00:00,2,15,20160427152,65,15,2,Smooth
2016-04-27 16:00:00,2,16,20160427162,64,16,2,Smooth
2016-04-27 17:00:00,2,14,20160427172,66,17,2,Smooth
2016-04-27 18:00:00,2,14,20160427182,66,18,2,Smooth
2016-04-27 19:00:00,2,17,20160427192,63,19,2,Smooth
2016-04-27 20:00:00,2,12,20160427202,68,20,2,Smooth
2016-04-27 21:00:00,2,14,20160427212,66,21,2,Smooth
2016-04-27 22:00:00,2,14,20160427222,66,22,2,Smooth
2016-04-27 23:00:00,2,11,20160427232,69,23,2,Smooth
2016-04-28 00:00:00,2,17,20160428002,63,0,3,Smooth
2016-04-28 01:00:00,2,12,20160428012,68,1,3,Smooth
2016-04-28 02:00:00,2,13,20160428022,67,2,3,Smooth
2016-04-28 03:00:00,2,10,20160428032,70,3,3,Smooth
2016-04-28 04:00:00,2,7,20160428042,73,4,3,Smooth
2016-04-28 05:00:00,2,8,20160428052,72,5,3,Smooth
2016-04-28 06:00:00,2,6,20160428062,74,6,3,Smooth
2016-04-28 07:00:00,2,8,20160428072,72,7,3,Smooth
2016-04-28 08:00:00,2,7,20160428082,73,8,3,Smooth
2016-04-28 09:00:00,2,10,20160428092,70,9,3,Smooth
2016-04-28 10:00:00,2,11,20160428102,69,10,3,Smooth
2016-04-28 11:00:00,2,11,20160428112,69,11,3,Smooth
2016-04-28 12:00:00,2,15,20160428122,65,12,3,Smooth
2016-04-28 13:00:00,2,9,20160428132,71,13,3,Smooth
2016-04-28 14:00:00,2,16,20160428142,64,14,3,Smooth
2016-04-28 15:00:00,2,12,20160428152,68,15,3,Smooth
2016-04-28 16:00:00,2,16,20160428162,64,16,3,Smooth
2016-04-28 17:00:00,2,15,20160428172,65,17,3,Smooth
2016-04-28 18:00:00,2,16,20160428182,64,18,3,Smooth
2016-04-28 19:00:00,2,16,20160428192,64,19,3,Smooth
2016-04-28 20:00:00,2,15,20160428202,65,20,3,Smooth
2016-04-28 21:00:00,2,14,20160428212,66,21,3,Smooth
2016-04-28 22:00:00,2,15,20160428222,65,22,3,Smooth
2016-04-28 23:00:00,2,17,20160428232,63,23,3,Smooth
2016-04-29 00:00:00,2,12,20160429002,68,0,4,Smooth
2016-04-29 01:00:00,2,12,20160429012,68,1,4,Smooth
2016-04-29 02:00:00,2,12,20160429022,68,2,4,Smooth
2016-04-29 03:00:00,2,10,20160429032,70,3,4,Smooth
2016-04-29 04:00:00,2,7,20160429042,73,4,4,Smooth
2016-04-29 05:00:00,2,10,20160429052,70,5,4,Smooth
2016-04-29 06:00:00,2,10,20160429062,70,6,4,Smooth
2016-04-29 07:00:00,2,9,20160429072,71,7,4,Smooth
2016-04-29 08:00:00,2,10,20160429082,70,8,4,Smooth
2016-04-29 09:00:00,2,9,20160429092,71,9,4,Smooth
2016-04-29 10:00:00,2,10,20160429102,70,10,4,Smooth
2016-04-29 11:00:00,2,14,20160429112,66,11,4,Smooth
2016-04-29 12:00:00,2,14,20160429122,66,12,4,Smooth
2016-04-29 13:00:00,2,12,20160429132,68,13,4,Smooth
2016-04-29 14:00:00,2,15,20160429142,65,14,4,Smooth
2016-04-29 15:00:00,2,13,20160429152,67,15,4,Smooth
2016-04-29 16:00:00,2,13,20160429162,67,16,4,Smooth
2016-04-29 17:00:00,2,14,20160429172,66,17,4,Smooth
2016-04-29 18:00:00,2,14,20160429182,66,18,4,Smooth
2016-04-29 19:00:00,2,14,20160429192,66,19,4,Smooth
2016-04-29 20:00:00,2,13,20160429202,67,20,4,Smooth
2016-04-29 21:00:00,2,13,20160429212,67,21,4,Smooth
2016-04-29 22:00:00,2,16,20160429222,64,22,4,Smooth
2016-04-29 23:00:00,2,10,20160429232,70,23,4,Smooth
2016-04-30 00:00:00,2,13,20160430002,67,0,5,Heavy
